startup_name,startup_name_clean,industry,sector,city,investors,stage,stage_clean,amount_usd,date,year,quarter,month,funding_era,source,city_clean
Paladion,paladion,|Enterprise Software|Information Security|Risk Management|,SaaS/B2B,Bangalore,,venture,Series A,10000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
PayMate India,paymate india,|E-Commerce|,E-commerce,Mumbai,,venture,Series A,14000000.0,,2006,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Peel-Works,peelworks,|Human Resources|,Other,Mumbai,,venture,Series A,2000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
People Interactive (India),people interactive india,|Curated Web|,Other,Mumbai,,venture,Series A,8000000.0,,2006,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Pepperfry.com,pepperfrycom,|E-Commerce|,E-commerce,Mumbai,,venture,Series A,28000000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Perfint Healthcare,perfint healthcare,|Biotechnology|,Healthtech,Chennai,,venture,Series A,32700000.0,,2007,,,2014-2016 Consumer Boom,dataset_4,Chennai
Pluss Polymers,pluss polymers,|Biotechnology|,Healthtech,Haryana,,venture,Series A,2400000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Haryana
POKKT,pokkt,|Games|,Other,Mumbai,,venture,Series A,2500000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Mumbai
PolicyBazaar,policybazaar,|Finance|,Other,Gurgaon,,venture,Series A,29600000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
Polygenta Technologies,polygenta technologies,|Textiles|,Other,Mumbai,,venture,Series A,3600000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Power2SME,power2sme,|Enterprise Software|,SaaS/B2B,Mumbai,,venture,Series A,14800000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Practo Technologies Pvt. Ltd,practo technologies,|Health Care|Marketplaces|SaaS|Software|,Healthtech,Bangalore,,venture,Series A,24000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Prime Focus Technologies,prime focus technologies,|Software|,SaaS/B2B,Mumbai,,venture,Series A,7500000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Printland,printland,|E-Commerce|,E-commerce,New Delhi,,venture,Series A,810094.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Delhi
Prizm Payment Services,prizm payment services,|Finance|,Other,Chennai,,venture,Series A,8000000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Chennai
PropTiger,proptiger,|Real Estate|,Proptech,Noida,,venture,Series A,30000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Noida
QED | EVEREST EDUSYS AND SOLUTIONS,qed everest edusys and solutions,,,Chennai,,venture,Series A,941697.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Chennai
Qikwell Technologies,qikwell technologies,|Health and Wellness|Mobile Health|Health Care Information Technology|Telephony|,Healthtech,Bangalore,,venture,Series A,3000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Quick Heal Technologies,quick heal technologies,|Software|,SaaS/B2B,Pune,,venture,Series A,13000000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Pune
Quikr India,quikr india,|Curated Web|,Other,Mumbai,,venture,Series A,196000000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Qyuki,qyuki,|Collaboration|Creative|Music|Curated Web|,Media/Content,Bangalore,,venture,Series A,5400000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
RailYatri,railyatri,|Apps|,Technology,Noida,,venture,Series A,486000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Noida
Rainbow Hospitals,rainbow hospitals,|Biotechnology|,Healthtech,Hyderabad,,venture,Series A,19500000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
Real Image Media Technologies,real image media technologies,|Hardware + Software|,SaaS/B2B,Chennai,,venture,Series A,16000000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Chennai
Reasoning Global eApplications Ltd.,reasoning global eapplications,|E-Commerce|,E-commerce,Hyderabad,,venture,Series A,1550000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
Red Panda Innovation Labs,red panda innovation labs,|Software|Apps|Mobile|Games|,SaaS/B2B,Mumbai,,venture,Series A,500000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Mumbai
redBus.in,redbusin,|Curated Web|,Other,Mumbai,,venture,Series A,8118770.0,,2009,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Relevant e-solution,relevant esolution,|E-Commerce|Fashion|Online Shopping|,E-commerce,Gurgaon,,venture,Series A,1000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
Reviews42,reviews42,|Reviews and Recommendations|Curated Web|,Other,New Delhi,,venture,Series A,5000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Delhi
RiverSilica,riversilica,,,Bangalore,,venture,Series A,1500000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Room n House,room n house,|Peer-to-Peer|Travel|,Other,Mumbai,,venture,Series A,166396.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Roshini International Bio Energy,roshini international bio energy,|Clean Technology|,Technology,Hyderabad,,venture,Series A,1040000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
Sanghvi,sanghvi,|Real Estate|,Proptech,Pune,,venture,Series A,10000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Pune
Sapience Analytics Private Limited,sapience analytics,|Task Management|Human Resources|,Other,Pune,,venture,Series A,8148255.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Pune
Saraf Foods,saraf foods,|Hospitality|,Healthtech,Vadodara,,venture,Series A,1600000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Vadodara
Satin Creditcare Network Limited (SCNL),satin creditcare network limited scnl,|Nonprofits|,Other,New Delhi,,venture,Series A,4700000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Delhi
SatNav Technologies,satnav technologies,|Public Transportation|,Mobility,Hyderabad,,venture,Series A,7000000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
Savaari Car Rentals,savaari car rentals,|Public Transportation|,Mobility,Bangalore,,venture,Series A,28000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Scion Global,scion global,|Clean Technology|,Technology,Bangalore,,venture,Series A,187000.0,,2009,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Seclore,seclore,|Software|,SaaS/B2B,Mumbai,,venture,Series A,6000000.0,,2009,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Securens,securens,|Security|,Other,Mumbai,,venture,Series A,9000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Securesight Technologies,securesight technologies,|Information Security|Security|,Other,Mumbai,,venture,Series A,10000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Seventymm,seventymm,|E-Commerce|,E-commerce,Bangalore,,venture,Series A,1800000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Shiram Credit,shiram credit,|Finance|,Other,Chennai,,venture,Series A,15000000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Chennai
ShopClues.com,shopcluescom,|Shopping|E-Commerce|,E-commerce,Gurgaon,,venture,Series A,14000000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
Shubham Housing Development Finance Company,shubham housing development finance company,|Real Estate|Financial Services|,Proptech,New Delhi,,venture,Series A,28000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Delhi
Skanray Technologies,skanray technologies,|Manufacturing|,Other,Mysore,,venture,Series A,14750000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Mysore
Skelta Software,skelta software,|Software|,SaaS/B2B,Bangalore,,venture,Series A,1500000.0,,2006,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Skymet Weather Services,skymet weather services,|Environmental Innovation|,Other,Noida,,venture,Series A,4500000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Noida
Sloka Telecom,sloka telecom,,,Bangalore,,venture,Series A,900458.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
SMS GupShup,sms gupshup,|Mobile|,Other,Mumbai,,venture,Series A,22000000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Snapdeal,snapdeal,|E-Commerce|,E-commerce,New Delhi,,venture,Series A,335700000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Delhi
Snowman,snowman,,,Bangalore,,venture,Series A,10400000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Sokrati,sokrati,|Social Media Marketing|Search Marketing|Sales and Marketing|Internet Marketing|Analytics|,Media/Content,Pune,,venture,Series A,1030000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Pune
Somany Ceramics,somany ceramics,|Manufacturing|,Other,Noida,,venture,Series A,8000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Noida
Souqalmal,souqalmal,|Curated Web|,Other,Dubai,,venture,Series A,1200000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Dubai
Spire Technologies,spire technologies,|Analytics|,Other,Bangalore,,venture,Series A,8000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Spunkmobile,spunkmobile,|Finance|,Other,Mumbai,,venture,Series A,200000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Star Dental Centre,star dental centre,|Dental|,Other,New Delhi,,venture,Series A,20000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Delhi
Startup Village,startup village,|Software|,SaaS/B2B,Kochi,,venture,Series A,24000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Kochi
Sudiksha,sudiksha,|Education|,Edtech,Hyderabad,,venture,Series A,75000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
SunBorne Energy,sunborne energy,|Clean Technology|,Technology,Gurgaon,,venture,Series A,13100000.0,,2009,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
SureWaves,surewaves,|News|,Media/Content,Bangalore,,venture,Series A,5700000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Suryoday Micro Finance,suryoday micro finance,|Banking|,Fintech,Mumbai,,venture,Series A,4500000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Sutures India,sutures india,|Manufacturing|,Other,Bengaluru,,venture,Series A,22900000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Swipe Telecom,swipe telecom,|News|,Media/Content,Pune,,venture,Series A,4976700.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Pune
Symbiotec Pharmalab,symbiotec pharmalab,|Biotechnology|,Healthtech,Indore,,venture,Series A,48000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Indore
Taggle Internet Ventures Private,taggle internet ventures private,|Games|,Other,Bengaluru,,venture,Series A,8750000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
TalentSprint Educational Services,talentsprint educational services,|Education|,Edtech,Hyderabad,,venture,Series A,4000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
TastyKhana,tastykhana,|E-Commerce|,E-commerce,Pune,,venture,Series A,5000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Pune
TaxiForSure.com,taxiforsurecom,|Transportation|Automotive|,Mobility,Bangalore,,venture,Series A,44000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Teabox,teabox,|E-Commerce|,E-commerce,Darjeeling,,venture,Series A,7000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Darjeeling
TeamLease Services,teamlease services,|Consulting|,Other,Bengaluru,,venture,Series A,22500000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Tejas Networks India,tejas networks india,|Web Hosting|,Other,Bangalore,,venture,Series A,15000000.0,,2005,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
TeleDNA,teledna,|Mobile|,Other,Bangalore,,venture,Series A,10490000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Telematics4u Services,telematics4u services,,,Bangalore,,venture,Series A,409299.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
TELiBrahma,telibrahma,|Enterprises|Software|Services|Logistics|Mobile Software Tools|Wireless|Advertising|Mobile|,SaaS/B2B,Bangalore,,venture,Series A,2250000.0,,2006,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Testbook.com,testbookcom,|K-12 Education|Education|,Edtech,Mumbai,,venture,Series A,200000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Textual Analytics Solutions,textual analytics solutions,|Analytics|,Other,Bangalore,,venture,Series A,250000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
The Wadhwa Group,the wadhwa group,|Real Estate|,Proptech,Mumbai,,venture,Series A,24000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Mumbai
ThinkLink,thinklink,|Consulting|,Other,Haryana,,venture,Series A,1600000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Haryana
TicketGoose.com,ticketgoosecom,|Travel|,Other,Chennai,,venture,Series A,6853693.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Chennai
TinyOwl Technology,tinyowl technology,|Specialty Foods|Apps|Mobile|,Foodtech,Mumbai,,venture,Series A,1000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Tonbo Imaging,tonbo imaging,|Design|,Other,Bangalore,,venture,Series A,6400000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Tribi Embedded Technologies Private,tribi embedded technologies private,|Hardware + Software|,SaaS/B2B,Bengaluru,,venture,Series A,1600000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
TripHobo,triphobo,|Online Travel|Social Media|Travel & Tourism|,Media/Content,Pune,,venture,Series A,3500000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Pune
Trivitron Healthcare,trivitron healthcare,|Biotechnology|,Healthtech,Chennai,,venture,Series A,24500000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Chennai
TutorVista.com,tutorvistacom,|Education|,Edtech,Bangalore,,venture,Series A,80750000.0,,2006,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
TVS Logistics Services,tvs logistics services,|Manufacturing|,Other,Chennai,,venture,Series A,53000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Chennai
Unbxd,unbxd,|Navigation|E-Commerce|Software|,E-commerce,Bangalore,,venture,Series A,2000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Unicommerce eSolutions Pvt. Ltd.,unicommerce esolutions,|Retail Technology|Auctions|Marketplaces|Online Shopping|Search|SaaS|E-Commerce|Software|,E-commerce,New Delhi,,venture,Series A,10000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Delhi
United Mobile Apps,united mobile apps,|Synchronization|Mobile|,Other,Bangalore,,venture,Series A,1000000.0,,2009,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Unnati Silks Pvt Ltd,unnati silks,|Wholesale|E-Commerce|,E-commerce,Chennai,,venture,Series A,3500000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Chennai
Urban Ladder,urban ladder,|Technology|Home Decor|Internet|Home & Garden|E-Commerce|,E-commerce,Bangalore,,venture,Series A,27000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Utkarsh Micro Finance,utkarsh micro finance,|Finance|,Other,Varanasi,,venture,Series A,7240000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Varanasi
ValueFirst Messaging,valuefirst messaging,|Messaging|,Other,Haryana,,venture,Series A,15300000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Haryana
Valyoo Technologies,valyoo technologies,|Fashion|,E-commerce,New Delhi,,venture,Series A,10000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Delhi
Vardhman Textiles,vardhman textiles,|Fashion|,E-commerce,Ludhiana,,venture,Series A,5000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Ludhiana
Vectus Industries,vectus industries,|Manufacturing|Storage|,Other,Noida,,venture,Series A,16000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Noida
Vee,vee,|Software|,SaaS/B2B,Noida,,venture,Series A,1000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Noida
Velvetcase,velvetcase,|E-Commerce|,E-commerce,Mumbai,,venture,Series A,1000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Venture Infotek Global Private,venture infotek global private,|Software|,SaaS/B2B,Mumbai,,venture,Series A,20000000.0,,2007,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Versant Online Solutions,versant online solutions,|Brand Marketing|Event Management|Events|,Other,Hyderabad,,venture,Series A,1000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
VIDTEQ India,vidteq india,,,Bangalore,,venture,Series A,360183.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Vistaar,vistaar,|Business Development|Business Services|Entrepreneur|,Other,Bengaluru,,venture,Series A,27315200.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Vizury,vizury,|Internet Marketing|Ad Targeting|Advertising|,Consumer Tech,Bangalore,,venture,Series A,27000000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Vserv,vserv,|Big Data|Emerging Markets|Mobile Advertising|Advertising|,Other,Mumbai,,venture,Series A,7000000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Vyome Biosciences,vyome biosciences,|Life Sciences|Biotechnology|,Healthtech,Delhi,,venture,Series A,11300000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Delhi
Wealth India Financial Services,wealth india financial services,|Finance|,Other,Chennai,,venture,Series A,3770000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Chennai
WhistleTalk,whistletalk,|Enterprise Software|,SaaS/B2B,Bangalore,,venture,Series A,450000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Wishberry,wishberry,|Crowdfunding|,Other,Mumbai,,venture,Series A,652688.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Xamcheck,xamcheck,|Education|,Edtech,Secunderabad,,venture,Series A,1800000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Secunderabad
Yatra,yatra,|Travel|,Other,Gurgaon,,venture,Series A,45000000.0,,2006,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
Ybrant Digital,ybrant digital,|Advertising|,Other,Hyderabad,,venture,Series A,103000000.0,,2007,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
Yebhi,yebhi,|Sports|Home & Garden|Mobile|Online Shopping|Gift Card|Jewelry|Shoes|Fashion|,E-commerce,Gurgaon,,venture,Series A,40180000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
yepme.com,yepmecom,|Product Design|Brand Marketing|Online Shopping|,E-commerce,Gurgaon,,venture,Series A,500000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
Zee Learn,zee learn,|Education|,Edtech,Mumbai,,venture,Series A,20000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Ziffi,ziffi,|Healthcare Services|Health Care Information Technology|Health and Wellness|,Healthtech,Hyderabad,,venture,Series A,2400000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
Ziqitza Health Care,ziqitza health care,|Healthcare Services|Biotechnology|,Healthtech,Mumbai,,venture,Series A,5750000.0,,2007,,,2014-2016 Consumer Boom,dataset_4,Mumbai
Ziva Software,ziva software,|Mobile|,Other,Bangalore,,venture,Series A,1700000.0,,2007,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Zivame.com,zivamecom,|Lingerie|Internet|Fashion|,E-commerce,Bangalore,,venture,Series A,9000000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
ZoomCar India,zoomcar india,|Transportation|Automotive|E-Commerce|,E-commerce,Bangalore,,venture,Series A,8000000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Zoomin.com,zoomincom,|Curated Web|,Other,Mumbai,,venture,Series A,20000000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Mumbai
99tests,99tests,|Software|,SaaS/B2B,Bangalore,,angel,Seed,200000.0,,2010,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Accentium Web,accentium web,|Semantic Search|SEO|Legal|Internet|Curated Web|,Consumer Tech,Gurgaon,,angel,Seed,2000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
AdPushup,adpushup,|Apps|Monetization|Advertising Platforms|,Technology,New Delhi,,angel,Seed,632000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Delhi
Affine Analytics,affine analytics,|Big Data|Analytics|,Other,Bangalore,,angel,Seed,100000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Aniika,aniika,|Jewelry|Handmade|E-Commerce|,E-commerce,Bangalore,,angel,Seed,500000.0,,2011,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
atOnePlace.com,atoneplacecom,|Startups|Real Estate|,Proptech,Noida,,angel,Seed,250000.0,,2008,,,2014-2016 Consumer Boom,dataset_4,Noida
BankerBay Technologies,bankerbay technologies,|Finance|,Other,Bangalore,,angel,Seed,1000000.0,,2014,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
Biotz,biotz,|Hardware|Robotics|Hardware + Software|,SaaS/B2B,New Delhi,,angel,Seed,35000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Delhi
Browntape,browntape,|E-Commerce|,E-commerce,Goa,,angel,Seed,60000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Goa
Cians Analytics,cians analytics,|Outsourcing|Finance|Business Services|Analytics|,Other,Gurgaon,,angel,Seed,2000000.0,,2009,,,2014-2016 Consumer Boom,dataset_4,Gurgaon
CostPrize,costprize,|E-Commerce|,E-commerce,Bangalore,,angel,Seed,200000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Bengaluru
CultureAlley,culturealley,|Browser Extensions|Facebook Applications|Language Learning|Education|,Edtech,Jaipur,,angel,Seed,345000.0,,2013,,,2014-2016 Consumer Boom,dataset_4,Jaipur
Edutor,edutor,|Education|,Edtech,Hyderabad,,angel,Seed,400000.0,,2012,,,2014-2016 Consumer Boom,dataset_4,Hyderabad
